index,train_loss,train_acc,train_precision,train_recall,train_f1-score,val_loss,val_acc,val_precision,val_recall,val_f1-score
1,1.1515062161394067,53.63175964355469,53.641171029762766,53.62338751639097,53.59524765077178,1.1527915431393518,53.124996185302734,79.2989417989418,54.916666666666664,52.94560950984658
2,0.6648803248598769,76.35135650634766,76.24838775308311,76.37427855175773,76.28843804506305,0.5706681741608514,79.51388549804688,81.48342178850653,80.0,80.48253874517994
3,0.5894892932595434,79.39189147949219,79.18822613943306,79.41091071494581,79.24967908383199,0.5866193175315857,77.08332824707031,78.50983403550212,77.16666666666666,77.22145121137066
4,0.5658184753076451,79.98310852050781,80.03270476874195,80.01998333967151,80.02149122123338,0.37541421730485225,84.375,85.72637587118481,84.66666666666667,84.81987682519166
5,0.49914464193421443,82.09459686279297,82.21012164884856,82.06715043972005,82.11871420126786,0.5740980721182294,78.125,83.72965211674435,78.25,76.96203363891416
6,0.4794786163681262,84.45946502685547,84.69706508535538,84.48060288092043,84.52128287029983,0.7175710300604502,79.8611068725586,82.16022625824193,80.58333333333334,80.88937519165722
7,0.49557564427723755,82.85472869873047,82.94489133969086,82.83928197398984,82.8755701772403,0.35713855806776945,89.2361068725586,90.05710164728379,89.66666666666666,89.59372313419783
8,0.40291049714024,87.16216278076172,87.43026579214984,87.17350788546477,87.22428610077864,0.27744770430642046,90.27777099609375,90.49022851079368,90.66666666666667,90.41359134920968
9,0.38524937669973114,86.82432556152344,86.84160636784766,86.82161273536875,86.82036470518162,0.5022449543078741,86.80554962158203,89.16098157010488,87.33333333333334,87.3100988006491
10,0.41268247808959035,86.65541076660156,86.76360336425869,86.67009219478393,86.70376371899722,0.32400210077563923,90.625,91.63678804855276,90.75,90.9999461428946
11,0.4269068289447475,86.65541076660156,86.9589970207434,86.6781129365293,86.7275132638986,0.34585536390336025,87.15277099609375,88.01902618657938,87.66666666666667,87.5379921615918
12,0.42936787371699875,87.41554260253906,87.46774275321702,87.39213328597789,87.42364810655758,0.33597007898626746,88.19444274902344,89.22460053203672,88.66666666666667,88.63689095763345
13,0.31092938398187225,89.18919372558594,89.17125464617752,89.18127678703209,89.16633551058001,0.3303979583498504,89.58332824707031,90.46511490168207,89.91666666666666,89.63100527402726
14,0.3537953052971814,88.09121704101562,88.00445926383433,88.08366341602077,88.01115556241554,0.2542724644428947,89.2361068725586,89.80030721966205,89.58333333333333,89.42005626651516
15,0.33813585945077845,88.9358139038086,89.20046109773838,88.94997764424006,89.0252848676727,0.35191915349827874,88.88888549804688,90.03440209825983,89.25,89.46495084716219
16,0.3155019180597486,89.44256591796875,89.40399949090713,89.44689397108621,89.38109489459761,0.6650741605214231,82.9861068725586,90.74747474747474,83.66666666666666,84.33610282057487
17,0.30910144182475835,90.625,90.87219958206343,90.64159923002441,90.68079238727586,0.21699665401441356,95.13888549804688,95.46954584040748,95.33333333333333,95.35220816553445
18,0.34283343521324366,89.6959457397461,89.7687409689399,89.68878674843992,89.70713528888031,0.6624942328328163,88.19444274902344,90.63768248650544,88.66666666666666,88.17886924189698
19,0.31862399827789617,90.37162017822266,90.51505888764862,90.37815126050421,90.42498557496893,0.23747848397922805,92.01388549804688,92.73622850480909,92.33333333333334,92.11987913709507
